Testcase_Number Left_Coin_Pile Right_Coin_Pile Computation_Time Number_of_Coins
225 0 0 0 4
226 0 0 0 4
227 12,22 11,23 0 4
228 0 0 0 4
229 0 0 0 4
230 0 0 0 4
231 0 0 0 4
232 0 0 0 4
233 0 0 1091900 4
234 0 0 0 4
235 0 0 0 4
236 0 0 0 4
237 0 0 0 4
238 0 0 0 4
239 0 0 0 4
240 0 0 0 4
241 0 0 0 4
242 0 0 0 4
243 0 0 0 4
244 0 0 0 4
245 0 0 0 4
246 0 0 0 4
247 0 0 0 4
248 0 0 0 4
249 0 0 0 4
250 0 0 0 4
251 0 0 0 4
252 0 0 0 4
253 0 0 0 4
254 10,17 14,13 0 4
255 18,11 9,20 0 4
256 0 0 0 4
257 0 0 0 4
258 0 0 0 4
259 0 0 0 4
260 8,9,7 24 0 4
261 0 0 0 4
262 0 0 0 4
263 17,17 23,11 0 4
264 0 0 0 4
265 0 0 0 4
266 0 0 0 4
267 0 0 0 4
268 0 0 0 4
269 0 0 0 4
270 0 0 0 4
271 0 0 0 4
272 0 0 0 4
273 8,12 12,8 0 4
274 0 0 0 4
275 0 0 0 4
276 19,2 13,8 0 4
277 0 0 0 4
278 0 0 0 4
279 0 0 0 4
280 0 0 0 4
281 0 0 0 4
282 0 0 0 4
283 0 0 0 4
284 0 0 0 4
285 0 0 0 4
286 0 0 0 4
287 0 0 0 4
288 0 0 0 4
289 0 0 0 4
290 0 0 0 4
291 0 0 0 4
292 15,6 3,18 0 4
293 0 0 0 4
294 0 0 0 4
295 0 0 0 4
296 0 0 0 4
297 0 0 0 4
298 0 0 0 4
299 12,16 12,16 0 4
300 0 0 0 4
301 0 0 0 4
302 0 0 0 4
303 0 0 0 4
304 0 0 0 4
305 0 0 0 4
306 10,19 16,13 0 4
307 0 0 0 4
308 0 0 0 4
309 0 0 0 4
310 0 0 0 4
311 0 0 0 4
312 0 0 0 4
313 0 0 0 4
314 0 0 0 4
315 0 0 0 4
316 0 0 0 4
317 0 0 0 4
318 0 0 0 4
319 0 0 0 4
320 0 0 0 4
321 0 0 0 4
322 0 0 0 4
323 22,16 17,21 0 4
324 0 0 0 4
325 0 0 0 4
326 0 0 0 4
327 0 0 0 4
328 0 0 0 4
329 0 0 0 4
330 0 0 0 4
331 0 0 0 4
332 0 0 0 4
333 0 0 0 4
334 0 0 0 4
335 0 0 0 4
336 0 0 0 4
337 0 0 0 4
338 0 0 0 4
339 0 0 0 4
340 0 0 0 4
341 0 0 0 4
342 0 0 0 4
343 0 0 0 4
344 0 0 0 4
345 0 0 0 4
346 15,14 21,8 0 4
347 0 0 0 4
348 0 0 0 4
349 0 0 1013900 4
350 0 0 0 4
351 0 0 0 4
352 0 0 0 4
353 0 0 0 4
354 20,18 19,19 0 4
355 0 0 0 4
356 0 0 0 4
357 0 0 0 4
358 0 0 0 4
359 0 0 0 4
360 0 0 0 4
361 0 0 0 4
362 0 0 0 4
363 0 0 0 4
364 0 0 0 4
365 9,14 6,17 0 4
366 0 0 0 4
367 0 0 0 4
368 0 0 0 4
369 0 0 0 4
370 0 0 0 4
371 0 0 0 4
372 0 0 0 4
373 0 0 0 4
374 0 0 0 4
375 0 0 0 4
376 0 0 0 4
377 0 0 0 4
378 0 0 0 4
379 0 0 0 4
380 0 0 0 4
381 0 0 0 4
382 0 0 0 4
383 0 0 0 4
384 0 0 0 4
385 0 0 0 4
386 0 0 0 4
387 24,5 15,14 0 4
388 0 0 0 4
389 0 0 0 4
390 0 0 0 4
391 0 0 0 4
392 0 0 0 4
393 0 0 0 4
394 0 0 0 4
395 0 0 0 4
396 5,25 15,15 0 4
397 0 0 0 4
398 0 0 0 4
399 24,8 16,16 0 4
400 0 0 0 4
401 0 0 0 5
402 0 0 0 5
403 0 0 0 5
404 7,13,13 12,21 0 5
405 0 0 0 5
406 0 0 0 5
407 0 0 0 5
408 0 0 0 5
409 0 0 0 5
410 0 0 0 5
411 0 0 0 5
412 0 0 0 5
413 0 0 0 5
414 13,22 5,22,8 0 5
415 0 0 1000700 5
416 0 0 0 5
417 0 0 0 5
418 0 0 0 5
419 20,5,6 18,13 0 5
420 0 0 0 5
421 0 0 0 5
422 0 0 0 5
423 6,16,2 16,8 0 5
424 0 0 0 5
425 0 0 0 5
426 0 0 0 5
427 0 0 0 5
428 0 0 0 5
429 0 0 0 5
430 0 0 0 5
431 4,2,16 3,19 0 5
432 0 0 0 5
433 0 0 0 5
434 0 0 0 5
435 0 0 0 5
436 0 0 0 5
437 0 0 0 5
438 0 0 0 5
439 0 0 0 5
440 0 0 0 5
441 0 0 0 5
442 0 0 0 5
443 20,18 14,3,21 0 5
444 0 0 0 5
445 0 0 0 5
446 0 0 0 5
447 0 0 0 5
448 22,13 6,4,25 0 5
449 0 0 0 5
450 0 0 0 5
451 0 0 0 5
452 0 0 0 5
453 0 0 0 5
454 0 0 0 5
455 23,22 19,17,9 0 5
456 0 0 0 5
457 0 0 0 5
458 0 0 0 5
459 4,12,7 12,11 0 5
460 0 0 0 5
461 0 0 0 5
462 0 0 0 5
463 0 0 0 5
464 22,2 12,8,4 0 5
465 13,6,25 19,25 0 5
466 0 0 0 5
467 0 0 0 5
468 0 0 0 5
469 0 0 0 5
470 0 0 0 5
471 0 0 0 5
472 0 0 0 5
473 0 0 0 5
474 0 0 0 5
475 0 0 0 5
476 0 0 0 5
477 18,18 7,8,21 0 5
478 0 0 0 5
479 14,2,16 18,14 0 5
480 0 0 0 5
481 0 0 0 5
482 0 0 0 5
483 0 0 0 5
484 0 0 0 5
485 0 0 0 5
486 0 0 0 5
487 0 0 0 5
488 0 0 1075600 5
489 0 0 0 5
490 0 0 0 5
491 0 0 0 5
492 0 0 0 5
493 0 0 0 5
494 0 0 0 5
495 0 0 0 5
496 21,17 6,17,15 0 5
497 0 0 0 5
498 0 0 0 5
499 0 0 0 5
500 0 0 0 5
501 0 0 0 5
502 0 0 0 5
503 0 0 0 5
504 0 0 0 5
505 0 0 0 5
506 0 0 0 5
507 0 0 0 5
508 0 0 0 5
509 0 0 0 5
510 0 0 0 5
511 10,22 6,18,8 0 5
512 0 0 0 5
513 0 0 0 5
514 0 0 0 5
515 0 0 0 5
516 4,2,12 16,2 0 5
517 22,17 18,15,6 0 5
518 0 0 0 5
519 22,25 24,16,7 0 5
520 7,15 10,6,6 0 5
521 7,16,10 23,10 0 5
522 0 0 0 5
523 0 0 0 5
524 0 0 0 5
525 0 0 0 5
526 0 0 0 5
527 0 0 0 5
528 0 0 0 5
529 21,6,7 21,13 0 5
530 0 0 0 5
531 18,25 3,19,21 0 5
532 0 0 0 5
533 0 0 0 5
534 0 0 0 5
535 0 0 0 5
536 0 0 0 5
537 0 0 0 5
538 0 0 0 5
539 0 0 0 5
540 0 0 0 5
541 0 0 0 5
542 20,10 5,2,23 0 5
543 0 0 0 5
544 0 0 0 5
545 0 0 0 5
546 0 0 0 5
547 0 0 0 5
548 0 0 0 5
549 0 0 0 5
550 0 0 0 5
551 0 0 0 5
552 0 0 0 5
553 19,18 16,13,8 0 5
554 20,15 11,12,12 0 5
555 0 0 0 5
556 0 0 0 5
557 0 0 0 5
558 0 0 1000600 5
559 0 0 0 5
560 21,15 6,16,14 0 5
561 0 0 0 5
562 0 0 0 5
563 0 0 0 5
564 0 0 0 5
565 0 0 0 5
566 23,24 9,25,13 0 5
567 0 0 0 5
568 0 0 0 5
569 0 0 0 5
570 0 0 0 5
571 0 0 0 5
572 0 0 0 5
573 0 0 0 5
574 0 0 0 5
575 12,6,6 17,7 0 5
576 0 0 0 5
577 0 0 0 5
578 0 0 0 5
579 0 0 0 5
580 0 0 0 5
581 0 0 0 5
582 0 0 0 5
583 0 0 0 5
584 0 0 0 5
585 0 0 0 5
586 12,7,7 23,3 0 5
587 0 0 0 5
588 0 0 0 5
589 0 0 0 5
590 0 0 0 5
591 0 0 0 5
592 0 0 0 5
593 0 0 0 5
594 25,16 15,15,11 0 5
595 0 0 505800 5
596 0 0 0 5
597 20,15 10,9,16 0 5
598 0 0 0 5
599 0 0 0 5
600 10,19 2,24,3 0 5
601 0 0 0 6
602 11,21,6 23,7,8 0 6
603 0 0 0 6
604 0 0 0 6
605 0 0 0 6
606 4,13,11,2 23,7 0 6
607 0 0 0 6
608 0 0 0 6
609 12,2,14 10,8,10 0 6
610 2,5,25 4,23,5 0 6
611 0 0 0 6
612 6,24,24 21,17,16 0 6
613 0 0 0 6
614 22,6,3,9 22,18 0 6
615 0 0 0 6
616 0 0 0 6
617 0 0 0 6
618 0 0 0 6
619 0 0 0 6
620 0 0 0 6
621 0 0 0 6
622 0 0 0 6
623 7,20,17 15,9,20 0 6
624 0 0 0 6
625 8,20,4 16,13,3 0 6
626 0 0 0 6
627 0 0 0 6
628 11,18,4 14,14,5 0 6
629 0 0 0 6
630 0 0 0 6
631 22,13,11 9,24,13 0 6
632 12,24 9,10,4,13 0 6
633 0 0 0 6
634 13,16,4,7 23,17 0 6
635 0 0 0 6
636 0 0 0 6
637 0 0 0 6
638 0 0 0 6
639 0 0 0 6
640 0 0 0 6
641 0 0 0 6
642 0 0 0 6
643 0 0 0 6
644 8,21,20 3,24,22 1002200 6
645 0 0 0 6
646 0 0 0 6
647 0 0 0 6
648 0 0 0 6
649 0 0 0 6
650 0 0 0 6
651 0 0 0 6
652 0 0 0 6
653 0 0 0 6
654 0 0 0 6
655 0 0 0 6
656 0 0 0 6
657 0 0 0 6
658 0 0 0 6
659 0 0 0 6
660 0 0 0 6
661 0 0 0 6
662 0 0 0 6
663 0 0 0 6
664 5,22,19 24,17,5 0 6
665 0 0 0 6
666 0 0 0 6
667 0 0 0 6
668 0 0 0 6
669 0 0 0 6
670 16,16,16 22,6,20 0 6
671 0 0 0 6
672 3,20,11 22,6,6 0 6
673 0 0 0 6
674 0 0 0 6
675 0 0 0 6
676 5,6,15 5,2,19 0 6
677 0 0 0 6
678 0 0 0 6
679 0 0 0 6
680 0 0 0 6
681 0 0 0 6
682 0 0 0 6
683 0 0 0 6
684 0 0 0 6
685 0 0 0 6
686 0 0 0 6
687 0 0 0 6
688 0 0 0 6
689 0 0 0 6
690 0 0 1261200 6
691 0 0 0 6
692 0 0 0 6
693 0 0 0 6
694 0 0 0 6
695 0 0 0 6
696 4,15,2,13 20,14 0 6
697 0 0 0 6
698 0 0 0 6
699 0 0 0 6
700 0 0 0 6
701 0 0 0 6
702 0 0 0 6
703 0 0 0 6
704 0 0 0 6
705 0 0 0 6
706 0 0 0 6
707 0 0 0 6
708 0 0 0 6
709 24,9,5 10,25,3 0 6
710 3,8,11 2,10,10 0 6
711 0 0 0 6
712 0 0 0 6
713 0 0 0 6
714 0 0 0 6
715 0 0 0 6
716 14,10,6 12,3,15 0 6
717 0 0 0 6
718 0 0 0 6
719 0 0 0 6
720 0 0 0 6
721 15,4,5,13 17,20 0 6
722 0 0 0 6
723 0 0 0 6
724 0 0 0 6
725 0 0 0 6
726 3,19,16 12,6,20 0 6
727 0 0 0 6
728 0 0 0 6
729 0 0 0 6
730 0 0 0 6
731 0 0 0 6
732 0 0 0 6
733 10,19,7 3,21,12 0 6
734 22,8 4,17,7,2 1017400 6
735 0 0 0 6
736 0 0 0 6
737 19,3,10 7,7,18 0 6
738 0 0 0 6
739 0 0 0 6
740 0 0 0 6
741 0 0 0 6
742 0 0 0 6
743 0 0 0 6
744 0 0 0 6
745 0 0 0 6
746 0 0 0 6
747 2,18,12 6,21,5 0 6
748 0 0 0 6
749 0 0 0 6
750 0 0 0 6
751 0 0 0 6
752 0 0 0 6
753 0 0 0 6
754 0 0 0 6
755 0 0 0 6
756 8,6,23 17,17,3 0 6
757 14,14,18 9,21,16 0 6
758 0 0 0 6
759 0 0 0 6
760 0 0 0 6
761 14,12,2 10,14,4 0 6
762 0 0 0 6
763 0 0 0 6
764 0 0 0 6
765 0 0 0 6
766 15,21,11 15,18,14 0 6
767 0 0 0 6
768 0 0 0 6
769 0 0 0 6
770 0 0 0 6
771 0 0 0 6
772 14,20,8 18,15,9 0 6
773 5,24,2,4 18,17 0 6
774 0 0 0 6
775 0 0 0 6
776 16,10,12,3 25,16 0 6
777 0 0 0 6
778 0 0 0 6
779 0 0 1015200 6
780 0 0 0 6
781 22,23 15,19,4,7 0 6
782 0 0 0 6
783 0 0 0 6
784 0 0 0 6
785 0 0 0 6
786 0 0 0 6
787 0 0 0 6
788 0 0 0 6
789 0 0 0 6
790 0 0 0 6
791 0 0 0 6
792 23,4,5 12,12,8 0 6
793 0 0 11622100 6
794 0 0 0 6
795 0 0 0 6
796 0 0 0 6
797 0 0 0 6
798 0 0 0 6
799 24,15,11 12,22,16 0 6
800 0 0 1014600 6
801 0 0 0 7
802 0 0 0 7
803 19,11,13,5 8,15,25 0 7
804 0 0 0 7
805 20,15,15 14,9,25,2 0 7
806 23,23,2 13,13,4,18 0 7
807 0 0 0 7
808 0 0 0 7
809 15,23,6 16,8,14,6 0 7
810 7,14,9 4,8,16,2 0 7
811 15,21,10 6,22,16,2 0 7
812 0 0 0 7
813 0 0 0 7
814 0 0 0 7
815 0 0 0 7
816 3,7,16,2 5,16,7 0 7
817 23,11,12 25,9,2,10 0 7
818 0 0 0 7
819 0 0 0 7
820 10,8,8,12 25,3,10 0 7
821 0 0 0 7
822 21,14 4,4,5,15,7 0 7
823 0 0 0 7
824 0 0 1017400 7
825 3,25,2,19 24,18,7 0 7
826 17,18,19 3,17,9,25 0 7
827 0 0 0 7
828 5,10,16,9 23,11,6 0 7
829 0 0 0 7
830 24,22,16 19,7,14,22 0 7
831 0 0 0 7
832 0 0 0 7
833 24,21,17 14,16,11,21 0 7
834 0 0 0 7
835 0 0 0 7
836 0 0 0 7
837 0 0 0 7
838 0 0 0 7
839 19,13,4,21 11,23,23 0 7
840 8,8,6,21 7,13,23 0 7
841 4,15,2,5,5 17,14 0 7
842 0 0 0 7
843 4,14,14,5,6 25,18 0 7
844 0 0 0 7
845 0 0 0 7
846 0 0 0 7
847 0 0 0 7
848 0 0 0 7
849 0 0 0 7
850 13,20,13 6,22,6,12 0 7
851 19,17,17 12,20,11,10 0 7
852 0 0 1046700 7
853 11,23,9,24 21,22,24 0 7
854 0 0 0 7
855 0 0 0 7
856 13,9,14,25 23,14,24 0 7
857 0 0 0 7
858 0 0 0 7
859 14,2,18 5,23,3,3 0 7
860 8,17,4,4 22,4,7 0 7
861 0 0 0 7
862 0 0 0 7
863 0 0 0 7
864 0 0 0 7
865 16,12,8,4 9,19,12 0 7
866 3,7,23 13,8,7,5 0 7
867 19,4,3,14 13,21,6 0 7
868 0 0 0 7
869 0 0 0 7
870 21,5,12,9 10,23,14 0 7
871 10,6,20,7 23,2,18 0 7
872 13,8,8,19 15,18,15 0 7
873 0 0 0 7
874 23,19,17 8,16,23,12 0 7
875 17,19,5,21 22,20,20 0 7
876 10,3,20,18 22,25,4 0 7
877 6,11,9,13 3,20,16 0 7
878 20,3,6,22 15,15,21 0 7
879 0 0 0 7
880 3,17,13,24 23,17,17 0 7
881 0 0 0 7
882 0 0 0 7
883 6,4,19,15 18,5,21 0 7
884 0 0 0 7
885 0 0 0 7
886 2,3,23,22 20,21,9 0 7
887 0 0 0 7
888 0 0 0 7
889 0 0 0 7
890 0 0 0 7
891 0 0 0 7
892 22,12,12 10,17,13,6 0 7
893 25,14,20 13,13,23,10 0 7
894 0 0 0 7
895 20,11,17 21,12,11,4 0 7
896 0 0 0 7
897 21,12,22 14,14,24,3 0 7
898 0 0 0 7
899 0 0 0 7
900 0 0 0 7
901 0 0 0 7
902 5,21,21,8 18,15,22 0 7
903 3,17,18 12,6,11,9 0 7
904 0 0 0 7
905 0 0 0 7
906 0 0 0 7
907 14,5,13,12 10,14,20 0 7
908 0 0 0 7
909 0 0 0 7
910 8,25,13,7 24,16,13 1017300 7
911 0 0 0 7
912 0 0 0 7
913 0 0 0 7
914 0 0 0 7
915 0 0 0 7
916 16,14,8,16 12,21,21 0 7
917 0 0 0 7
918 22,6,10,2 19,15,6 0 7
919 0 0 0 7
920 0 0 0 7
921 0 0 0 7
922 0 0 0 7
923 7,7,20,16 11,18,21 0 7
924 0 0 0 7
925 0 0 0 7
926 0 0 0 7
927 0 0 0 7
928 23,6,12,12 14,24,15 0 7
929 0 0 0 7
930 6,9,18 9,11,10,3 0 7
931 0 0 0 7
932 22,17,4,6 19,9,21 0 7
933 15,22,9,13 25,21,13 0 7
934 0 0 0 7
935 6,17,11,12 8,14,24 0 7
936 0 0 1055800 7
937 0 0 0 7
938 0 0 0 7
939 2,16,2,3,15 24,14 0 7
940 0 0 0 7
941 0 0 0 7
942 2,21,13 14,6,4,12 0 7
943 0 0 0 7
944 0 0 0 7
945 0 0 0 7
946 0 0 0 7
947 5,5,17,5 4,9,19 0 7
948 0 0 0 7
949 3,10,19,6,2 21,19 0 7
950 0 0 0 7
951 0 0 0 7
952 15,16,19 5,21,3,21 0 7
953 0 0 0 7
954 0 0 0 7
955 0 0 0 7
956 0 0 0 7
957 3,20,15,3 17,20,4 0 7
958 5,22,5,2 6,15,13 0 7
959 13,13,16 4,6,24,8 0 7
960 0 0 0 7
961 0 0 0 7
962 7,2,10,24 18,22,3 0 7
963 19,10,15,15 23,12,24 0 7
964 0 0 0 7
965 7,2,17,6,10 24,18 0 7
966 0 0 0 7
967 5,10,10,9,8 18,24 0 7
968 0 0 0 7
969 0 0 0 7
970 13,4,25 6,14,5,17 0 7
971 0 0 0 7
972 24,20 6,2,6,7,23 0 7
973 0 0 0 7
974 0 0 0 7
975 23,4,14 18,5,16,2 0 7
976 25,17,17 19,22,10,8 0 7
977 0 0 0 7
978 3,16,14,3 2,23,11 0 7
979 0 0 0 7
980 16,5,14 6,2,9,18 0 7
981 0 0 0 7
982 0 0 0 7
983 25,20,7 12,4,20,16 0 7
984 9,17,5,5 7,6,23 0 7
985 12,6,11,3 5,19,8 0 7
986 3,7,21,6 18,12,7 995200 7
987 13,13,8,11 21,15,9 0 7
988 24,12,5 14,2,23,2 0 7
989 0 0 0 7
990 13,11,9,13 10,25,11 0 7
991 9,11,24 16,5,16,7 0 7
992 3,18,22 11,3,24,5 0 7
993 0 0 0 7
994 0 0 0 7
995 0 0 0 7
996 0 0 0 7
997 0 0 0 7
998 0 0 0 7
999 0 0 0 7
1000 0 0 0 7
1001 2,18,8,17 13,22,7,3 0 8
1002 0 0 0 8
1003 0 0 0 8
1004 0 0 0 8
1005 0 0 0 8
1006 16,10,14,17 16,2,15,24 0 8
1007 22,10,10,12 24,19,4,7 999300 8
1008 19,7,10,17,2 24,11,20 0 8
1009 0 0 0 8
1010 0 0 0 8
1011 0 0 0 8
1012 0 0 0 8
1013 0 0 0 8
1014 0 0 0 8
1015 0 0 0 8
1016 13,23,17,13 23,25,4,14 0 8
1017 0 0 0 8
1018 9,15,25,15 4,16,22,22 0 8
1019 11,6,5,3,3,3 12,19 0 8
1020 0 0 0 8
1021 0 0 999900 8
1022 2,6,11,6,10 18,12,5 0 8
1023 15,4,8,5,12 10,21,13 0 8
1024 9,7,3,17 11,2,21,2 0 8
1025 0 0 0 8
1026 0 0 0 8
1027 0 0 0 8
1028 0 0 0 8
1029 0 0 0 8
1030 18,3,14,18,3 23,23,10 0 8
1031 0 0 0 8
1032 23,9,5,19 22,13,8,13 0 8
1033 0 0 0 8
1034 0 0 0 8
1035 0 0 1000000 8
1036 0 0 0 8
1037 24,20,21 8,17,5,18,17 0 8
1038 0 0 0 8
1039 0 0 0 8
1040 18,9,10,4 22,2,6,11 0 8
1041 0 0 0 8
1042 10,10,2,9,15 6,19,21 0 8
1043 0 0 0 8
1044 16,6,16,8,8 21,19,14 0 8
1045 18,6,14,13 4,12,14,21 0 8
1046 7,13,2,18,11 13,23,15 0 8
1047 5,13,9,12,2 18,14,9 0 8
1048 0 0 0 8
1049 0 0 0 8
1050 0 0 0 8
1051 0 0 1000000 8
1052 8,6,11,10 12,8,11,4 0 8
1053 0 0 0 8
1054 4,8,4,16,23 25,10,20 0 8
1055 8,2,12,20,2 8,15,21 0 8
1056 0 0 0 8
1057 0 0 0 8
1058 0 0 0 8
1059 23,7,20,3,2 9,23,23 0 8
1060 0 0 0 8
1061 0 0 0 8
1062 6,8,7,10,6 13,5,19 0 8
1063 0 0 0 8
1064 0 0 0 8
1065 0 0 1000100 8
1066 0 0 0 8
1067 0 0 0 8
1068 22,11,16,9 24,6,19,9 0 8
1069 15,8,23,13,4 14,25,24 0 8
1070 5,24,13,6,7 8,25,22 0 8
1071 16,21,4,14 20,10,9,16 0 8
1072 25,11,23,8 9,23,16,19 0 8
1073 0 0 0 8
1074 0 0 0 8
1075 3,20,23,7 5,14,11,23 0 8
1076 25,3,18,9 17,19,14,5 0 8
1077 14,14,24,10 18,19,8,17 0 8
1078 0 0 0 8
1079 0 0 0 8
1080 8,11,15,8 11,4,14,13 0 8
1081 0 0 0 8
1082 0 0 0 8
1083 0 0 0 8
1084 0 0 0 8
1085 24,10,25 21,10,6,6,16 0 8
1086 0 0 0 8
1087 0 0 0 8
1088 15,11,15,8,9 21,14,23 0 8
1089 0 0 1504000 8
1090 16,17,4,9 3,24,8,11 0 8
1091 0 0 0 8
1092 0 0 0 8
1093 0 0 0 8
1094 17,7,11,4 7,10,12,10 0 8
1095 0 0 0 8
1096 0 0 0 8
1097 0 0 0 8
1098 0 0 0 8
1099 24,9,24 3,4,13,15,22 0 8
1100 2,19,22,22 23,4,25,13 0 8
1101 0 0 0 8
1102 0 0 0 8
1103 0 0 1016600 8
1104 17,3,12,16,9 8,25,24 0 8
1105 0 0 0 8
1106 9,15,6,16,10 23,17,16 0 8
1107 0 0 0 8
1108 24,9,15,23 13,14,22,22 0 8
1109 21,19,13,4 16,2,21,18 0 8
1110 15,10,12,25 21,22,10,9 0 8
1111 0 0 0 8
1112 0 0 0 8
1113 0 0 0 8
1114 0 0 0 8
1115 11,11,19,22 14,24,12,13 0 8
1116 0 0 0 8
1117 0 0 0 8
1118 0 0 1014700 8
1119 0 0 0 8
1120 0 0 0 8
1121 0 0 0 8
1122 0 0 0 8
1123 0 0 0 8
1124 0 0 0 8
1125 0 0 0 8
1126 0 0 0 8
1127 0 0 0 8
1128 0 0 995400 8
1129 0 0 0 8
1130 4,10,16,5 22,3,5,5 0 8
1131 17,16,9,22 12,15,14,23 0 8
1132 0 0 0 8
1133 0 0 0 8
1134 7,3,14,7,15 19,6,21 0 8
1135 0 0 0 8
1136 6,7,21,7 11,10,5,15 0 8
1137 0 0 0 8
1138 3,5,7,11,12 24,5,9 0 8
1139 0 0 0 8
1140 3,25,13,9 2,23,12,13 0 8
1141 12,4,4,23,4 19,15,13 0 8
1142 7,21,22,7 9,21,6,21 0 8
1143 0 0 0 8
1144 0 0 0 8
1145 9,12,20,11,3 20,15,20 0 8
1146 0 0 999800 8
1147 0 0 0 8
1148 0 0 0 8
1149 9,11,10,23,7 21,18,21 0 8
1150 24,14,4,18 13,20,6,21 0 8
1151 0 0 0 8
1152 0 0 0 8
1153 0 0 0 8
1154 0 0 0 8
1155 0 0 0 8
1156 19,18,13,8,10 25,23,20 0 8
1157 0 0 0 8
1158 7,21,15,8 7,12,24,8 0 8
